city,state_id,lat,lng,population
Corydon,IN,38.2130,-86.1257,3094
Yerington,NV,38.9554,-119.1101,3093
Grand Saline,TX,32.6776,-95.7114,3093
Hawaiian Acres,HI,19.5324,-155.0498,3093
Auberry,CA,37.0853,-119.4495,3092
Riverview,MO,38.7442,-90.2110,3092
Kingwood,WV,39.4719,-79.6822,3091
Baiting Hollow,NY,40.9582,-72.7395,3090
Wyoming,PA,41.3058,-75.8418,3090
Northwest Harwinton,CT,41.7769,-73.0794,3089
Snowmass Village,CO,39.2212,-106.9392,3089
Cactus,TX,36.0444,-102.0080,3088
Upland,PA,39.8562,-75.3796,3088
Angwin,CA,38.5776,-122.4513,3088
Capitol View,SC,33.9650,-80.9223,3087
Pine Ridge,SD,43.0270,-102.5524,3085
Wildwood Crest,NJ,38.9718,-74.8377,3084
Soda Springs,ID,42.6590,-111.5878,3084
Iuka,MS,34.8077,-88.1978,3084
Lake Lotawana,MO,38.9020,-94.2626,3084
Mount Pocono,PA,41.1225,-75.3582,3084
Linwood,PA,39.8254,-75.4253,3083
Blackhawk,SD,44.1514,-103.3340,3081
Henrietta,TX,33.8146,-98.1924,3080
Pines Lake,NJ,40.9983,-74.2643,3079
Moonachie,NJ,40.8408,-74.0590,3079
Lanai City,HI,20.8279,-156.9147,3079
North Fork,CA,37.2306,-119.5199,3078
Blue Ridge,VA,37.3783,-79.8206,3078
Lordship,CT,41.1533,-73.1197,3077
Bayshore,NC,34.2893,-77.8025,3076
Prescott,AR,33.8056,-93.3909,3076
McSherrystown,PA,39.8036,-77.0199,3076
Tonkawa,OK,36.6769,-97.3235,3074
Barranquitas,PR,18.1848,-66.3102,3074
Shady Cove,OR,42.6117,-122.8179,3072
Tama,IA,41.9648,-92.5743,3072
Shrub Oak,NY,41.3257,-73.8296,3071
Beulah,ND,47.2665,-101.7734,3070
Williston Highlands,FL,29.3336,-82.5357,3070
Syracuse,IN,41.4226,-85.7492,3069
Southern Shores,NC,36.1205,-75.7328,3069
Shorewood Forest,IN,41.4598,-87.1497,3069
Garner,IA,43.1000,-93.6031,3068
Lakeshore,LA,32.5350,-92.0328,3068
Eagle Crest,OR,44.2614,-121.2995,3068
Cold Spring Harbor,NY,40.8621,-73.4506,3067
Pawhuska,OK,36.6687,-96.3313,3066
Pajaro,CA,36.9017,-121.7417,3066
Kings Beach,CA,39.2450,-120.0203,3066
West End-Cobb Town,AL,33.6526,-85.8741,3065
Meadowdale,WA,47.8583,-122.3160,3065
Huntingtown,MD,38.6117,-76.6187,3065
National Park,NJ,39.8676,-75.1852,3064
Frazier Park,CA,34.8118,-118.9549,3063
Chappaqua,NY,41.1575,-73.7660,3062
Gladwin,MI,43.9837,-84.4876,3062
Cadiz,OH,40.2644,-80.9980,3060
El Lago,TX,29.5731,-95.0440,3060
Cornwall-on-Hudson,NY,41.4369,-74.0145,3059
Needville,TX,29.3957,-95.8386,3059
Doylestown,OH,40.9700,-81.6954,3059
Beach City,TX,29.7269,-94.8549,3059
Wallburg,NC,36.0088,-80.1453,3058
Port Aransas,TX,27.8102,-97.0875,3058
Burnettown,SC,33.5186,-81.8635,3058
Wareham Center,MA,41.7498,-70.7207,3057
Greenwood Lake,NY,41.2214,-74.2892,3055
Williamson,WV,37.6741,-82.2709,3054
Wormleysburg,PA,40.2604,-76.9094,3054
Sherrill,NY,43.0704,-75.5993,3054
Lake City,GA,33.6065,-84.3411,3054
Canton,SD,43.3032,-96.5848,3054
Kenova,WV,38.4026,-82.5822,3052
Heavener,OK,34.8919,-94.6075,3051
Springtown,TX,32.9693,-97.6804,3051
Dadeville,AL,32.8326,-85.7675,3051
Welch,WV,37.4455,-81.5721,3050
Harbor Bluffs,FL,27.9081,-82.8270,3050
Lake Nacimiento,CA,35.7308,-120.8695,3050
Crown Heights,NY,41.6416,-73.9287,3050
Beechwood Trails,OH,40.0251,-82.6463,3049
Cut Bank,MT,48.6344,-112.3304,3049
Celada,PR,18.2667,-65.9621,3049
Stirling,NJ,40.6782,-74.4936,3048
Barbourville,KY,36.8667,-83.8850,3048
Oostburg,WI,43.6237,-87.7888,3048
Chattahoochee Hills,GA,33.5694,-84.7441,3048
Keowee Key,SC,34.8257,-82.9158,3046
Bad Axe,MI,43.8043,-82.9985,3046
Windermere,FL,28.5028,-81.5377,3046
Port Ludlow,WA,47.9101,-122.7006,3046
Meadowood,PA,40.8443,-79.8939,3045
Mount Morris,IL,42.0484,-89.4294,3044
Bethany,MO,40.2684,-94.0282,3044
Oak Ridge North,TX,30.1570,-95.4421,3043
Sloatsburg,NY,41.1620,-74.1902,3043
Shark River Hills,NJ,40.1923,-74.0463,3043
Bishopville,SC,34.2202,-80.2483,3042
Delphi,IN,40.5834,-86.6668,3042
Bethel Acres,OK,35.3048,-97.0370,3041
Chaffee,MO,37.1812,-89.6615,3040
Walbridge,OH,41.5864,-83.4930,3037
Cliffwood Beach,NJ,40.4427,-74.2179,3037
Bal Harbour,FL,25.8935,-80.1258,3037
Bakerstown,PA,40.6538,-79.9394,3037
Dixmoor,IL,41.6330,-87.6673,3036
Sale Creek,TN,35.3894,-85.0874,3036
Littleton Common,MA,42.5352,-71.4727,3036
Raymond,WA,46.6839,-123.7380,3035
Minster,OH,40.3947,-84.3789,3035
Hudson Bend,TX,30.4140,-97.9280,3035
Checotah,OK,35.4820,-95.5224,3034
Walsenburg,CO,37.6307,-104.7818,3034
Hortonville,WI,44.3368,-88.6361,3033
Port Richey,FL,28.2759,-82.7254,3027
Mount Hope,NJ,40.9182,-74.5508,3027
Eunice,NM,32.4461,-103.1986,3026
Old Hill,CT,41.1491,-73.3764,3026
San Andreas,CA,38.1911,-120.6763,3025
Central City,NE,41.1134,-98.0008,3025
Lake Junaluska,NC,35.5305,-82.9749,3023
Overton,TX,32.2759,-94.9726,3023
Long Neck,DE,38.6205,-75.1529,3022
Bermuda Run,NC,36.0041,-80.4306,3021
East Newark,NJ,40.7510,-74.1623,3021
Olney,TX,33.3644,-98.7585,3021
Double Oak,TX,33.0633,-97.1117,3020
Moorefield,WV,39.0675,-78.9623,3019
Bushnell,FL,28.6860,-82.1165,3019
Stallion Springs,CA,35.0922,-118.6586,3018
East Prairie,MO,36.7789,-89.3837,3018
Georgetown,CA,38.9112,-120.8356,3018
Pine Mountain Lake,CA,37.8599,-120.1844,3017
Milaca,MN,45.7574,-93.6513,3017
Huguley,AL,32.8431,-85.2396,3017
Genoa City,WI,42.5065,-88.3192,3016
Belle Meade,TN,36.0994,-86.8562,3016
Potterville,MI,42.6299,-84.7433,3015
Richville,OH,40.7529,-81.4684,3015
Green Level,NC,36.1233,-79.3463,3015
Kekaha,HI,21.9684,-159.7141,3014
Haskell,TX,33.1597,-99.7320,3013
Longtown,OK,35.2408,-95.5176,3013
Mount Vernon,TX,33.1760,-95.2253,3012
Ellsworth,KS,38.7327,-98.2285,3012
K. I. Sawyer,MI,46.3299,-87.3673,3012
Lake Delta,NY,43.2893,-75.4672,3011
Calais,ME,45.1340,-67.2240,3010
Brownstown,IN,38.8790,-86.0478,3008
Drum Point,MD,38.3324,-76.4307,3007
Lake Arrowhead,ME,43.6634,-70.7382,3007
Dresden,TN,36.2790,-88.6940,3006
Mississippi State,MS,33.4516,-88.7912,3005
West Simsbury,CT,41.8757,-72.8450,3005
Lucerne,CA,39.0698,-122.7746,3004
Kelly Ridge,CA,39.5289,-121.4662,3002
Big Lake,TX,31.1941,-101.4534,3000
Girard,PA,42.0042,-80.3192,2998
Nocona,TX,33.7835,-97.7302,2998
Combes,TX,26.2448,-97.7257,2998
Wallace,FL,30.6746,-87.1996,2997
Orwigsburg,PA,40.6541,-76.1040,2995
Monroe City,MO,39.6542,-91.7327,2995
Moline Acres,MO,38.7456,-90.2430,2995
Millen,GA,32.8071,-81.9423,2995
Clinton,MI,42.0699,-83.9687,2995
Mountville,PA,40.0402,-76.4339,2995
Williamstown,WV,39.3987,-81.4549,2994
Tutwiler,MS,34.0172,-90.4333,2994
DeWitt,AR,34.2874,-91.3383,2993
Minden,NE,40.4981,-98.9672,2992
St. Paul,MO,38.8486,-90.7406,2992
Okanogan,WA,48.3673,-119.5780,2990
Annetta,TX,32.6938,-97.6581,2990
Gramercy,LA,30.0610,-90.6929,2990
Iron River,MI,46.0966,-88.6396,2989
Castle Point,MO,38.7568,-90.2485,2989
Lead,SD,44.3528,-103.7671,2989
Lakewood,NY,42.0992,-79.3201,2988
Somerset,WI,45.1257,-92.6731,2986
Bayview,CA,40.7654,-124.1787,2986
Smithsburg,MD,39.6559,-77.5750,2986
North Lakeport,CA,39.0883,-122.9053,2986
Baltimore,OH,39.8460,-82.6046,2985
DeCordova,TX,32.4280,-97.6911,2984
Indialantic,FL,28.0871,-80.5700,2984
Jacksonville,OR,42.3127,-122.9692,2984
Eagle Lake,FL,27.9760,-81.7573,2984
Braddock Heights,MD,39.4117,-77.4991,2984
Unadilla,GA,32.2583,-83.7356,2983
Green Forest,AR,36.3347,-93.4310,2983
Kenhorst,PA,40.3069,-75.9438,2983
Chickamauga,GA,34.8753,-85.2885,2982
Valley,NE,41.3148,-96.3566,2982
North Shore,CA,33.5157,-115.9092,2982
David City,NE,41.2578,-97.1282,2981
Lawnside,NJ,39.8673,-75.0289,2980
Onalaska,TX,30.8209,-95.1111,2980
Newton,IL,38.9872,-88.1643,2979
Mamou,LA,30.6349,-92.4179,2979
Daleville,VA,37.4150,-79.9132,2979
Belville,NC,34.2190,-77.9976,2978
Tishomingo,OK,34.2388,-96.6830,2978
Granite Quarry,NC,35.6131,-80.4489,2977
Rothsville,PA,40.1532,-76.2473,2977
Little Flock,AR,36.3853,-94.1363,2977
East Dublin,GA,32.5468,-82.8675,2977
Sunset,LA,30.4083,-92.0644,2976
Union City,PA,41.8970,-79.8437,2976
Wise,VA,36.9767,-82.5809,2976
Naples,UT,40.4317,-109.4913,2975
Canterwood,WA,47.3765,-122.6021,2975
Youngwood,PA,40.2443,-79.5811,2974
Parowan,UT,37.8326,-112.8296,2974
Troy,NC,35.3650,-79.8918,2973
Roslyn,NY,40.7991,-73.6491,2971
Tusculum,TN,36.1750,-82.7454,2970
Mohave Valley,AZ,34.9008,-114.5732,2969
Bean Station,TN,36.3323,-83.2852,2968
Villalba,PR,18.1278,-66.4819,2966
Gosnell,AR,35.9644,-89.9721,2965
Lakeview Estates,GA,33.7047,-84.0367,2965
Hartsdale,NY,41.0154,-73.8036,2964
Bennett,CO,39.7366,-104.4286,2964
Ferrysburg,MI,43.0850,-86.2221,2963
Buckner,MO,39.1335,-94.1929,2963
Fowlerville,MI,42.6596,-84.0743,2963
Ocean Grove,NJ,40.2119,-74.0083,2962
Colwyn,PA,39.9119,-75.2530,2961
Paddock Lake,WI,42.5707,-88.1044,2961
Tipton,MO,38.6549,-92.7803,2961
North Catasauqua,PA,40.6640,-75.4741,2961
Casa Conejo,CA,34.1848,-118.9445,2961
Fairbanks Ranch,CA,32.9919,-117.1859,2960
Hoopa,CA,41.0803,-123.6972,2959
Solon,IA,41.8055,-91.4961,2959
Portageville,MO,36.4295,-89.6993,2958
Green Island,NY,42.7474,-73.6926,2957
Cumberland Center,ME,43.7982,-70.2541,2956
North Sioux City,SD,42.5350,-96.4998,2956
Comunas,PR,18.0846,-65.8435,2955
Malabar,FL,27.9884,-80.5781,2955
Sonora,TX,30.5707,-100.6423,2955
Kechi,KS,37.8234,-97.2891,2954
Escatawpa,MS,30.4912,-88.5495,2954
Millington,NJ,40.6763,-74.5159,2953
Frisco,CO,39.5791,-106.0915,2952
Louisburg,NC,36.0986,-78.3009,2952
St. Maries,ID,47.3146,-116.5723,2951
Williston,FL,29.3740,-82.4579,2946
Lake City,PA,42.0180,-80.3465,2945
Columbus,KS,37.1716,-94.8440,2945
Gillespie,IL,39.1258,-89.8174,2945
Sisters,OR,44.2923,-121.5531,2945
Ajo,AZ,32.3923,-112.8839,2944
Loíza,PR,18.4309,-65.8801,2944
Lakemore,OH,41.0215,-81.4263,2944
Bel-Ridge,MO,38.7129,-90.3285,2944
Timberville,VA,38.6335,-78.7731,2943
Brisas del Campanero,PR,18.4316,-66.2261,2942
Seagraves,TX,32.9420,-102.5657,2942
Citrus City,TX,26.3281,-98.3923,2941
Stamford,TX,33.0156,-99.6716,2941
Long Lake,IL,42.3758,-88.1276,2941
Grenelefe,FL,28.0579,-81.5538,2941
Aromas,CA,36.8771,-121.6404,2941
Crownpoint,NM,35.7173,-108.1432,2940
Seymour,TX,33.5958,-99.2580,2940
Glenville,CT,41.0351,-73.6657,2940
Sublimity,OR,44.8294,-122.7923,2940
Lake Wilderness,VA,38.3036,-77.7277,2940
Coalfield,TN,36.0219,-84.4414,2939
Castroville,TX,29.3513,-98.8711,2939
Versailles,OH,40.2220,-84.4831,2939
Deer Lodge,MT,46.3980,-112.7334,2938
Elkton,VA,38.4106,-78.6161,2938
Lochsloy,WA,48.0598,-122.0411,2937
Brookville,NY,40.8123,-73.5696,2937
Keasbey,NJ,40.5143,-74.3078,2937
McCormick,SC,33.9128,-82.2876,2936
Afton,MN,44.9041,-92.8174,2936
Williams Bay,WI,42.5788,-88.5457,2935
Spearman,TX,36.1982,-101.1943,2935
Great Neck Estates,NY,40.7857,-73.7396,2935
High Bridge,WA,47.7968,-122.0281,2935
Frostproof,FL,27.7494,-81.5252,2934
La Salle,CO,40.3484,-104.7062,2934
Mohnton,PA,40.2872,-75.9870,2934
Tierras Nuevas Poniente,PR,18.4614,-66.4891,2934
River Bend,NC,35.0717,-77.1504,2933
Mansfield,PA,41.8062,-77.0787,2933
Belmont,PA,40.2830,-78.8907,2933
Simpsonville,KY,38.2167,-85.3515,2932
Garfield,TX,30.1961,-97.5514,2932
Alva,FL,26.7188,-81.6269,2931
Medina,WA,47.6273,-122.2427,2928
Philippi,WV,39.1488,-80.0417,2922
Cape May,NJ,38.9409,-74.9042,2922
Florida,NY,41.3312,-74.3533,2921
El Cerro,NM,34.7807,-106.6955,2921
Hilliard,FL,30.6866,-81.9212,2920
Lake Orion,MI,42.7827,-83.2453,2920
Homestead,PA,40.4073,-79.9097,2919
Vails Gate,NY,41.4588,-74.0533,2917
Saylorville,IA,41.6809,-93.6280,2916
Wilton,IA,41.5898,-91.0272,2916
Glenrock,WY,42.8565,-105.8625,2914
Cache,OK,34.6294,-98.6184,2914
Rancho Santa Fe,CA,33.0240,-117.1992,2914
Providence,KY,37.3993,-87.7509,2913
Madison,WV,38.0631,-81.8046,2913
Cherryvale,SC,33.9543,-80.4609,2912
Kingston,WA,47.7927,-122.5078,2912
South Point,OH,38.4214,-82.5784,2912
Attica,IN,40.2874,-87.2452,2911
Patillas,PR,18.0069,-66.0134,2911
Lucedale,MS,30.9312,-88.5959,2910
Williston,SC,33.4018,-81.4220,2909
Elm Springs,AR,36.2068,-94.2382,2908
Hampton,SC,32.8676,-81.1093,2907
Chandler,OK,35.7224,-96.8925,2905
Seven Fields,PA,40.6868,-80.0638,2905
Brighton,AL,33.4396,-86.9454,2904
Greenfield,MN,45.0997,-93.6884,2904
Madison,FL,30.4716,-83.4130,2903
Culloden,WV,38.4154,-82.0705,2903
Mosheim,TN,36.1955,-82.9655,2903
Woodlynne,NJ,39.9167,-75.0957,2902
Commercial Point,OH,39.7809,-83.0387,2902
Aspinwall,PA,40.4929,-79.9037,2901
Akron,NY,43.0180,-78.4978,2901
Oconto Falls,WI,44.8738,-88.1444,2900
Amery,WI,45.3045,-92.3635,2899
Flemingsburg,KY,38.4236,-83.7373,2898
Wilkshire Hills,OH,40.6360,-81.4313,2897
Bar Nunn,WY,42.9220,-106.3475,2897
Luyando,PR,18.3575,-67.1553,2896
El Paso,IL,40.7405,-89.0183,2896
Inman,SC,35.0463,-82.0897,2896
Hartley,CA,38.4203,-121.9520,2895
Jones,OK,35.5662,-97.2901,2895
Whitehall,MI,43.4003,-86.3405,2894
Dogtown,CA,38.2096,-121.1551,2894
Brazoria,TX,29.0454,-95.5670,2894
Onawa,IA,42.0265,-96.0909,2894
Womelsdorf,PA,40.3655,-76.1864,2894
Shallowater,TX,33.6901,-101.9893,2893
Burlington,OH,38.4099,-82.5283,2892
Springfield,GA,32.3636,-81.3030,2891
La Luisa,PR,18.4488,-66.5078,2891
Eutaw,AL,32.8436,-87.8986,2890
Saugatuck,CT,41.1143,-73.3717,2890
Kalama,WA,46.0164,-122.8402,2888
Big Lake,AK,61.5260,-149.9721,2888
La Dolores,PR,18.3725,-65.8546,2888
Watkinsville,GA,33.8610,-83.4072,2888
Lido Beach,NY,40.5911,-73.6128,2886
Clayton,NM,36.4426,-103.1574,2886
Grottoes,VA,38.2691,-78.8251,2886
Graymoor-Devondale,KY,38.2733,-85.6177,2886
Hamilton,TX,31.6997,-98.1208,2885
Warren AFB,WY,41.1488,-104.8618,2884
Brighton,TN,35.4813,-89.7353,2883
Butler,IN,41.4274,-84.8721,2882
Winner,SD,43.3776,-99.8552,2882
Fayetteville,WV,38.0622,-81.1083,2882
Richmond,UT,41.9231,-111.8076,2881
Bonny Doon,CA,37.0436,-122.1370,2881
Greens Farms,CT,41.1264,-73.3220,2881
Lake Shastina,CA,41.5213,-122.3756,2880
Lake Wynonah,PA,40.5879,-76.1810,2879
Platteville,CO,40.2220,-104.8340,2879
Montara,CA,37.5483,-122.4923,2879
Ridgewood,IL,41.5340,-88.0436,2879
Pearisburg,VA,37.3289,-80.7275,2878
Ford City,PA,40.7693,-79.5327,2878
Indian Hills,KY,38.2809,-85.6617,2878
Colonial Heights,TN,36.4853,-82.5069,2877
Wind Gap,PA,40.8484,-75.2917,2877
West Monroe,MI,41.9143,-83.4317,2877
New Haven,MO,38.6048,-91.2179,2876
Marion,KY,37.3321,-88.0795,2876
Elgin,SC,34.6724,-80.7215,2876
Summerset,SD,44.1912,-103.3394,2875
Menlo Park Terrace,NJ,40.5534,-74.3243,2874
Mountain Iron,MN,47.5474,-92.6255,2874
Janesville,CA,40.2993,-120.5024,2874
Woodside,PA,40.2305,-74.8606,2874
Soperton,GA,32.3782,-82.5945,2873
West Berlin,NJ,39.8104,-74.9407,2873
Santa Rosa,TX,26.2561,-97.8252,2873
Ross,OH,39.3146,-84.6599,2872
Lindsay,OK,34.8393,-97.6105,2872
Fairfield Harbour,NC,35.0706,-76.9571,2872
Kachina Village,AZ,35.0947,-111.6928,2872
East Norwich,NY,40.8495,-73.5288,2871
Weed,CA,41.4127,-122.3816,2870
Woodville,TX,30.7740,-94.4234,2870
Park View,IA,41.6953,-90.5394,2870
Silver Springs,FL,29.2191,-82.0558,2870
Atkins,AR,35.2414,-92.9465,2869
New Hope,AL,34.5370,-86.4128,2869
Turley,OK,36.2472,-95.9655,2869
Tilton Northfield,NH,43.4444,-71.5924,2868
Chester Heights,PA,39.8927,-75.4698,2868
Ithaca,MI,43.2911,-84.5956,2867
Sage,CA,33.5983,-116.9154,2866
Bloomingdale,GA,32.1249,-81.3077,2866
Albany,IN,40.3056,-85.2331,2866
Piedmont,MO,37.1491,-90.6970,2865
Pembroke,NC,34.6766,-79.1935,2865
Fairfield,TX,31.7183,-96.1697,2864
Piedra Aguza,PR,18.0338,-66.4955,2864
Ava,MO,36.9547,-92.6662,2864
Pine Grove,CA,38.4030,-120.6571,2864
Poteet,TX,29.0373,-98.5728,2863
Eatonville,WA,46.8682,-122.2697,2863
Hillsville,VA,36.7613,-80.7371,2863
Mountain Home AFB,ID,43.0496,-115.8655,2863
Clarksville,TX,33.6110,-95.0563,2862
Cordes Lakes,AZ,34.3103,-112.1073,2862
Norco,LA,29.9986,-90.4036,2862
Aberdeen Proving Ground,MD,39.4672,-76.1308,2862
Lakewood,SC,33.8428,-80.3492,2862
Paramount-Long Meadow,MD,39.6798,-77.6921,2860
Everson,WA,48.9125,-122.3507,2859
Buena Vista,CO,38.8319,-106.1387,2859
Wendell,ID,42.7745,-114.7026,2859
Windsor,MO,38.5319,-93.5227,2859
Garden View,PA,41.2567,-77.0492,2859
Osage City,KS,38.6337,-95.8218,2858
Clever,MO,37.0333,-93.4729,2858
Brandenburg,KY,37.9956,-86.1773,2857
Fairfield University,CT,41.1590,-73.2571,2857
Lake Success,NY,40.7680,-73.7089,2856
Keeseville,NY,44.5035,-73.4812,2856
Pageland,SC,34.7720,-80.3897,2854
Lake Wissota,WI,44.9220,-91.3013,2854
Lena,IL,42.3786,-89.8218,2854
Oaklawn-Sunview,KS,37.6084,-97.2984,2853
Crewe,VA,37.1812,-78.1307,2853
Delavan Lake,WI,42.5992,-88.6176,2851
Sumner,IL,38.7196,-87.8720,2851
Lockport,LA,29.6443,-90.5324,2850
Yanceyville,NC,36.4101,-79.3356,2848
Wales,WI,43.0042,-88.3740,2848
Union,NJ,40.6966,-74.2693,2848
Mendenhall,MS,31.9609,-89.8692,2846
Freemansburg,PA,40.6280,-75.3401,2846
East Douglas,MA,42.0779,-71.7121,2846
Homedale,ID,43.6154,-116.9379,2845
Taft,TX,27.9800,-97.3928,2844
Holly Hills,CO,39.6678,-104.9216,2843
Choccolocco,AL,33.6683,-85.7128,2843
Follansbee,WV,40.3385,-80.5975,2842
Aguada,PR,18.3803,-67.1884,2841
Lakeland,GA,31.0409,-83.0748,2840
Rogers City,MI,45.4150,-83.8186,2838
Idyllwild-Pine Cove,CA,33.7443,-116.7258,2838
Cedar Crest,MA,42.0764,-70.6613,2838
Shenandoah,VA,38.4875,-78.6171,2837
Chauvin,LA,29.4455,-90.5939,2837
Wimberley,TX,29.9848,-98.0906,2837
Voorheesville,NY,42.6517,-73.9347,2837
Poplarville,MS,30.8391,-89.5306,2837
Davis,OK,34.4575,-97.1566,2835
Dixon Lane-Meadow Creek,CA,37.3864,-118.4153,2835
Caledonia,MN,43.6344,-91.5009,2834
Heyworth,IL,40.3138,-88.9928,2834
White Mountain Lake,AZ,34.3441,-109.9878,2834
Mountain View,AR,35.8635,-92.1041,2833
Weedpatch,CA,35.2369,-118.9123,2833
Dodge Center,MN,44.0284,-92.8518,2830
Almont,MI,42.9206,-83.0434,2830
Quarryville,PA,39.8957,-76.1617,2830
Lula,GA,34.3955,-83.6659,2830
Bolivar Peninsula,TX,29.4860,-94.5666,2829
Allendale,SC,33.0080,-81.3092,2827
Palermo,NJ,39.2333,-74.6859,2827
Lake Helen,FL,28.9830,-81.2309,2827
Denver,NC,35.5344,-81.0340,2827
Clarion,IA,42.7320,-93.7298,2826
Norway,MI,45.7997,-87.9140,2826
Thermopolis,WY,43.6479,-108.2139,2826
Deep River Center,CT,41.3789,-72.4411,2825
North Pole,AK,64.7529,-147.3599,2825
Bushnell,IL,40.5518,-90.5046,2824
Federalsburg,MD,38.6929,-75.7727,2824
Highlands,CA,37.5201,-122.3459,2823
Dakota City,NE,42.4184,-96.4201,2822
Goldstream,AK,64.9339,-148.0083,2822
Bayfield,CO,37.2340,-107.5952,2821
Ranger,TX,32.4693,-98.6751,2820
Bath,PA,40.7279,-75.3919,2820
Lakeside Park,KY,39.0339,-84.5673,2820
Pine Lawn,MO,38.6953,-90.2757,2820
Philipsburg,PA,40.8952,-78.2146,2819
Desert Aire,WA,46.6873,-119.9310,2819
Verona,MS,34.1907,-88.7204,2818
Springfield,KY,37.6922,-85.2193,2818
Manistique,MI,45.9591,-86.2507,2817
Sibley,IA,43.4015,-95.7430,2817
Calera,OK,33.9303,-96.4293,2815
Carrabelle,FL,29.8555,-84.6685,2815
Meadow Oaks,FL,28.3465,-82.6025,2815
Essex Village,CT,41.3559,-72.3919,2814
Spring Lake,NJ,40.1539,-74.0273,2814
North Barrington,IL,42.2065,-88.1316,2814
Millersburg,OR,44.6779,-123.0691,2813
Norton,KS,39.8362,-99.8916,2813
Marietta,OK,33.9360,-97.1248,2813
Westport Village,CT,41.1428,-73.3609,2813
Kingston Springs,TN,36.0842,-87.1039,2811
Huntsville,AR,36.0985,-93.7363,2809
Colfax,WA,46.9029,-117.3400,2808
Kalaeloa,HI,21.3136,-158.0650,2808
Donalsonville,GA,31.0404,-84.8792,2808
Towanda,PA,41.7706,-76.4472,2808
Munsey Park,NY,40.7990,-73.6799,2806
Selbyville,DE,38.4629,-75.2117,2806
Devola,OH,39.4738,-81.4680,2806
Kewaunee,WI,44.4607,-87.5132,2805
Chatfield,MN,43.8445,-92.1829,2805
New Madrid,MO,36.5878,-89.5505,2805
Rancho Viejo,TX,26.0358,-97.5568,2804
South Nyack,NY,41.0797,-73.9127,2803
Bicknell,IN,38.7743,-87.3078,2802
Mars Hill,NC,35.8283,-82.5490,2802
Montgomery City,MO,38.9737,-91.5024,2801
Yadkinville,NC,36.1315,-80.6592,2801
Walworth,WI,42.5305,-88.5939,2800
South Hutchinson,KS,38.0278,-97.9429,2800
Washoe Valley,NV,39.2923,-119.7767,2800
Covington,IN,40.1408,-87.3917,2799
Fobes Hill,WA,47.9392,-122.1341,2798
Decherd,TN,35.2156,-86.0757,2798
Mondovi,WI,44.5712,-91.6668,2797
Aberdeen,ID,42.9441,-112.8384,2795
Fairfax,IA,41.9283,-91.7791,2794
Eagle Point,AL,33.3937,-86.6779,2794
Inwood,WV,39.3538,-78.0552,2794
Abbeville,GA,31.9925,-83.3068,2794
Manchester,PA,40.0613,-76.7195,2793
Ingenio,PR,18.4453,-66.2239,2793
Chuluota,FL,28.6380,-81.1159,2792
Newmanstown,PA,40.3515,-76.2117,2792
Round Lake Heights,IL,42.3855,-88.1038,2791
St. Helen,MI,44.3592,-84.4117,2791
Oasis,CA,33.5275,-116.1261,2790
Delta,OH,41.5754,-84.0091,2790
Franklin,MI,42.5187,-83.3030,2790
Keego Harbor,MI,42.6088,-83.3442,2790
Ridgemark,CA,36.8082,-121.3623,2790
West Ishpeming,MI,46.4884,-87.7170,2790
Centreville,AL,32.9598,-87.1334,2789
Carrizales,PR,18.4811,-66.7879,2788
Hillsboro,KS,38.3527,-97.1992,2788
Harveys Lake,PA,41.3623,-76.0385,2788
Anahola,HI,22.1455,-159.3151,2787
Kings Bay Base,GA,30.7985,-81.5628,2787
Galena,KS,37.0751,-94.6354,2786
Wilburton,OK,34.9182,-95.3049,2786
Hawthorne,NV,38.5253,-118.6260,2786
Edcouch,TX,26.2937,-97.9631,2786
New Cordell,OK,35.2968,-98.9838,2785
Navy Yard City,WA,47.5508,-122.6655,2784
Triana,AL,34.5888,-86.7489,2784
Grundy Center,IA,42.3637,-92.7740,2783
Madrid,IA,41.8757,-93.8205,2782
St. Marys,KS,39.1942,-96.0643,2782
Cave City,KY,37.1400,-85.9646,2782
Munsons Corners,NY,42.5761,-76.2053,2782
West Grove,PA,39.8206,-75.8284,2782
Loma Rica,CA,39.3204,-121.4038,2782
Kulpmont,PA,40.7954,-76.4721,2781
Romoland,CA,33.7648,-117.1572,2781
Milton,WV,38.4330,-82.1303,2781
Rossmoor,NJ,40.3349,-74.4708,2780
Wernersville,PA,40.3302,-76.0818,2780
Reed Creek,GA,34.4395,-82.9103,2780
Honeoye Falls,NY,42.9557,-77.5902,2779
Bowmansville,PA,40.2029,-76.0211,2779
Sutter,CA,39.1556,-121.7493,2778
Tool,TX,32.2803,-96.1725,2778
New Bremen,OH,40.4355,-84.3778,2778
Oak Trail Shores,TX,32.4885,-97.8357,2778
Pennington,NJ,40.3262,-74.7908,2777
Pima,AZ,32.8886,-109.8437,2777
Hamilton,IL,40.3900,-91.3623,2777
Cordaville,MA,42.2727,-71.5221,2776
Crest,CA,32.8000,-116.8671,2776
White River Junction,VT,43.6499,-72.3290,2776
Angola,NY,42.6379,-79.0295,2774
Arcola,IL,39.6833,-88.3013,2774
Moundville,AL,32.9968,-87.6272,2774
Lake Cassidy,WA,48.0639,-122.0920,2774
Arlington Heights,WA,48.2119,-122.0630,2774
St. Clair,PA,40.7211,-76.1903,2773
East Gaffney,SC,35.0846,-81.6218,2773
Rainier,WA,46.8917,-122.6866,2772
